OOR_ID,Link,Agency,County,Officer,Phone,Email1,Email2,website,address,type,subtype,county,municipality,school_district
3544.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3544,Freire Charter School,Philadelphia,Christopher Zagacki,215-557-8555,freirecharterceo@freirecharterschool.org,,http://www.freirecharterschool.org,"2027 Chestnut Street , Philadelphia, PA 19103",Local,Charter School,Philadelphia,PHILADELPHIA CITY,PHILADELPHIA S D
3546.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3546,Global Leadership Academy Charter School,Philadelphia,,267-295-5700,,,http://www.glacharter.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3547.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3547,Green Woods Charter School,Philadelphia,,215-482-6337,,,http://www.greenwoodscharter.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3548.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3548,Hardy Williams Academy Charter School,Philadelphia,Michael Patron,267-671-2888,michael.patron@masterycharter.org,,,"5700 Wayne Avenue , Philadelphia, PA 19144",Local,Charter School,Philadelphia,,
3551.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3551,Imhotep Institute Charter High School,Philadelphia,,,,,,PA,Local,Charter School,Philadelphia,,
3552.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3552,Independence Charter School,Philadelphia,,215-238-8000,,,http://www.independencecharter.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3553.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3553,Khepera Charter School,Philadelphia,,215-843-1700,,,http://www.kheperacharterschool.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3555.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3555,KIPP West Philadelphia Charter School,Philadelphia,Tracy MacArthur,215-294-8596,RTK@kippphiladelphia.org,,http://www.kippphiladelphia.org,"2412 S. 62nd Street , Philadelphia, PA 19142",Local,Charter School,Philadelphia,,
3556.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3556,Laboratory Charter School,Philadelphia,,(215)452-5580 X 304,,,,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3557.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3557,Mariana Bracetti Academy Charter School,Philadelphia,Angela Villani,215-291-4436,Villani@mbacs.org,,http://www.mbacs.org,"1840 Torresdale Avenue , Philadelphia, PA 19124",Local,Charter School,Philadelphia,,
3558.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3558,Maritime Academy Charter School,Philadelphia,,215-535-4555,,,http://www.maritimecharter.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3559.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3559,Mastery Charter School (All Campuses),Philadelphia,Michael Patron,267-671-2888,michael.patron@masterycharter.org,,,"5700 Wayne Avenue , Philadelphia, PA 19144",Local,Charter School,Philadelphia,,
3560.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3560,Math Civics and Sciences Charter School,Philadelphia,,,,,,PA,Local,Charter School,Philadelphia,,
3562.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3562,Multi-Cultural Academy Charter School,Philadelphia,,215-227-0513,,,http://www.macs.k12.pa.us,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3563.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3563,New Foundations Charter School,Philadelphia,,215-624-8100,,,http://www.nfcs.k12.pa.us,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3565.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3565,Northwood Academy Charter School,Philadelphia,,215-289-5606,,,,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3566.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3566,Nueva Esperanza Academy Charter School,Philadelphia,,,,,,PA,Local,Charter School,Philadelphia,,
3567.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3567,People for People Charter School,Philadelphia,,215-763-7060,,,http://www.peopleforpeople.org/,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3568.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3568,Philadelphia Academy Charter School,Philadelphia,,215-676-8320,,,http://philadelphiaacademy.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3569.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3569,Philadelphia School District,Philadelphia,"Kristina Helmers, Esquire",215-400-4120,openrecordsofficer@philasd.org,,http://www.philasd.org,"440 N Broad St , Suite 313 , Philadelphia, PA 19130",Local,School District,Philadelphia,Philadelphia City,Philadelphia City School District
3570.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3570,Philadelphia Electrical and Tech Charter High School,Philadelphia,Lisa Scullion,267-514-1823,scullionl@petchs.org,,http://www.petchs.org,"1420-22 Chestnut Street , Philadelphia, PA 19102",Local,Educational Agency,Philadelphia,Philadelphia City,PHILADELPHIA S D
3571.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3571,Philadelphia Harambee Inst Charter School,Philadelphia,,,,,,PA,Local,Charter School,Philadelphia,,
3572.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3572,Philadelphia Montessori Charter School,Philadelphia,,215-365-4011,,,http://www.philadelphiamontessori.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3573.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3573,Philadelphia Performing Arts Charter School,Philadelphia,,215-551-4000,,,http://www.PPACS.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3574.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3574,Preparatory Charter School,Philadelphia,,,,,,PA,Local,Charter School,Philadelphia,,
3577.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3577,Richard Allen Preparatory Charter School,Philadelphia,,215-878-1544,,,http://www.rapcs.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3578.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3578,Russell Byers Charter School,Philadelphia,,215-972-1700,,,http://www.byerschool.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3579.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3579,Universal Institute Charter School,Philadelphia,,215-732-2876,mislam@universalcompanies.org,,,"1415 Catherine Street , Philadelphia, PA 19146",Local,Educational Agency,Philadelphia,Philadelphia City,
3582.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3582,West Oak Lane Charter School,Philadelphia,,215-927-7995,,,http://www.wolcs.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3583.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3583,West Phila. Achievement CES,Philadelphia,,215-476-6471,,,http://www.wpaces.com,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3584.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3584,Wissahickon Charter School,Philadelphia,,267-338-1020,,,http://www.wissahickoncharter.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3585.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3585,World Communications Charter School,Philadelphia,,215-735-3198,,,,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3586.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3586,Young Scholars Charter School,Philadelphia,,215-232-9727,,,,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3587.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3587,Youth Build Phila Charter School,Philadelphia,,(215)627-8671 X 28,,,http://www.youthbuildphilly.org,"Philadelphia, PA",Local,Charter School,Philadelphia,,
3588.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3588,Delaware Valley School District,Pike,Chris Lordi,570-296-1806,clordi@dvsd.org,,http://www.dvsd.org,"236 Rt 6 & 209 , Milford, PA 18337",Local,School District,Pike,Milford Boro,Delaware Valley School District
3589.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3589,Austin Area School District,Potter,Pamela Terrette,814-647-8603,pterrette@austinsd.net,,http://www.austinsd.net,"138 Costello Avenue , Austin, PA 16720",Local,School District,Potter,Austin Borough,Austin Area School District
3590.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3590,Coudersport Area School District,Potter,,814-274-0509,open.records.officer@coudyschools.net,,http://www.coudeschools.net,"698 Dwight Street , Coudersport, PA 16915",Local,School District,Potter,Coudersport Boro,Coudersport Area School District
3591.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3591,Galeton Area School District,Potter,"Penny L. Crowell, Business Manager",814-435-6571,pcrowell@gasd.net,,http://www.gasd.net,"27 Bridge Street , Galeton, PA 16922",Local,School District,Potter,Galeton Borough,GALETON AREA S D
3592.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3592,Northern Potter School District,Potter,Ronda Updyke,814-848-7506,rvannatter@northerpottersd.org,,http://www.northernpottersd.org,"745 SR 49 Northern Potter Road , Ulysses, PA 16948",Local,School District,Potter,,Northern Potter School District
3593.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3593,Oswayo Valley School District,Potter,Amy Yohe,814-260-1700,ayohe@oswayo.com,,http://www.oswayovalley.com,"277 S. Oswayo Street , Shinglehouse, PA 16748",Local,School District,Potter,,Oswayo Valley School District
3594.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3594,Blue Mountain School District,Schuylkill,Dr. David Helsel,570-366-0515,RTK_Officer@bmsd.org,,http://www.bmsd.org,"685 Red Dale Road , PO Box 188 , Orwigsburg, PA 17961",Local,School District,Schuylkill,,Blue Mountain School District
3595.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3595,Mahanoy Area School District,Schuylkill,Nancy Mroczka,570-773-3443,nmroczka@mabears.net,,http://www.mabears.net,"1 Golden Bear Drive , Mahanoy City, PA 17948",Local,School District,Schuylkill,Mahanoy City Boro,Mahanoy Area School District
3596.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3596,Minersville Area School District,Schuylkill,Jennifer C. Lauderman,570-544-1400,jlauderman@battlinminers.com,,http://www.battlinminers.com,"1 Battlin Miners Drive , PO Box 787 , Minersville, PA 17954",Local,School District,Schuylkill,Minersville Boro,Minersville Area School District
3597.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3597,North Schuylkill School District,Schuylkill,Merri Lynn Craig,570-874-0466,mcraig@northschuylkill.net,,http://www.northschuylkill.net,"15 Academy Lane , Ashland, PA 17921",Local,School District,Schuylkill,,
3598.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3598,Pine Grove Area School District,Schuylkill,Heath W. Renninger,570-345-2731,hrenninger@pgasd.com,,http://www.pgasd.com,"103 School Street , Pine Grove, PA 17963",Local,School District,Schuylkill,Pine Grove Boro,Pine Grove Area School District
3599.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3599,Pottsville Area School District,Schuylkill,Stacy Stair,570-621-2904,sstair@pottsville.k12.pa.us,,http://www.pottsville.k12.pa.us,"1501 W. Laurel Boulevard , Pottsville, PA 17901",Local,School District,Schuylkill,Pottsville City,Pottsville Area School District
3600.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3600,Schuylkill Haven Area School District,Schuylkill,Kimberly Umphrey,570-385-6705,umphreyk@shasd.org,,http://www.haven.k12.pa.us,"501 East Main Street , Schuylkill Haven, PA 17972",Local,School District,Schuylkill,,
3601.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3601,Schuylkill Technology Centers,Schuylkill,,570-544-4748,,,http://www.stcenters.org,"Mar Lin, PA",Local,Career and Technical Center,Schuylkill,,
3602.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3602,Shenandoah Valley School District,Schuylkill,Brian Waite,570-462-1936,bzuram@svbluedevils.org,,http://www.svbluedevils.org/,"805 West Centre Street , Shenandoah, PA 17976",Local,Local Education Agency,Schuylkill,Shenandoah,Shenandoah Valley School District
3603.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3603,St. Clair Area School District,Schuylkill,,,schane@saintclairsd.org,,,"227 S Mill St , Saint Clair, PA 17970",Local,School District,Schuylkill,,
3604.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3604,Tamaqua Area School District,Schuylkill,Stephen Toth,570-668-2570,stoth@tamaqua.k12.pa.us,,http://www.tamaqua.k12.pa.us,"138 W Broad St , PO Box 112 , Tamaqua, PA 18252",Local,School District,Schuylkill,Tamaqua Boro,Tamaqua Area School District
3605.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3605,Tri-Valley School District,Schuylkill,Matthew Horoschak,570-682-9013,mjh@tvdawgs.net,,http://www.tri-valley.k12.pa.us,"110 W Main Street , Valley View, PA 17983-9423",Local,School District,Schuylkill,Hegins Twp,Tri-Valley School District
3606.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3606,Williams Valley School District,Schuylkill,Kathy Ferraro,717-647-2167,kferraro@wvschools.net,,http://www.wvschools.net/wvsd/,"10330 State Rt. 209 , Tower City, PA 17980",Local,School District,Schuylkill,Tower City Boro,Williams Valley School District
3607.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3607,Midd-West School District,Snyder,Rick Musselman,570-837-0046,musselman.richard@mwsd.cc,,http://www.mwsd.cc,"568 East Main Street , Middleburg, PA 17842",Local,School District,Snyder,,
3608.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3608,Selinsgrove Area School District,Snyder,,570-374-1144,jhhummel@seal-pa.org,,http://www.seal-pa.org,"401 N. Eightheenth Street , Selinsgrove, AL 17870",Local,School District,Snyder,,
3609.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3609,Berlin Brothersvalley School District,Somerset,Karen Cotter,814-267-4621,kcotter@bbsd.com,,http://www.bbsd.com,"1025 Main Street , Berlin, PA 15530",Local,School District,Somerset,Berlin Borough,Berlin Brothersvalley School District
3610.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3610,Conemaugh Township Area School District,Somerset,Nicole Dull,814-479-3700,nicole.dull@ctasd.org,,http://www.ctasd.org,"300 W. Campus Avenue , Davidsville, PA 15928",Local,School District,Somerset,Conemaugh Twp,Conemaugh Township Area School District
3611.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3611,Meyersdale Area School District,Somerset,Tracy Wedge,(814) 634-0617 X 327,Twedge@masd.net,,,"309 Industrial Park Road , Meyersdale, PA 15552",Local,School District,Somerset,,
3612.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3612,North Star School District,Somerset,Nina Miller,814-629-5631,rtk@nscougars.com,,http://www.nscougars.com,"1200 Morris Avenue , Boswell, PA 15531",Local,School District,Somerset,,
3613.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3613,Rockwood Area School District,Somerset,Brian K. Coughenour,814-926-4913,bcoughenour@rockwooschools.org,,http://www.rockwoodschools.org,"439 Somerset Avenue , Rockwood, PA 15557",Local,School District,Somerset,,
3614.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3614,Salisbury-Elk Lick School District,Somerset,Brenda Krause,814-662-6502,krauseb@selsd.com,,http://www.selsd.com,"196 Smith Avenue , PO Box 68 , Salisbury, PA 15558",Local,School District,Somerset,,Salisbury-Elk Lick School District
3615.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3615,Shade-Central City School District,Somerset,Stacey Papinchak,814-754-4648,spapinchak@shade.k12.pa.us,,http://www.shade.k12.pa.us,"203 McGregor Avenue , Cairnbrook, PA 15924",Local,School District,Somerset,,Shade-Central City School District
3616.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3616,Shanksville-Stonycreek School District,Somerset,"Samuel J. Romesberg, III",814-267-4649,sromesberg@sssd.com,,http://www.sssd.com/,"1325 Cornerstone Road , PO Box 128 , Shanksville, PA 15560",Local,School District,Somerset,,Shanksville-Stonycreek School District
3617.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3617,Somerset Area School District,Somerset,Leanne E. Heiple,814-444-3213,lheipl@sasd.us,,http://www.sasd.us,"645 South Columbia Avenue, Suite 110 , Somerset, PA 15501",Local,School District,Somerset,Somerset Boro,Somerset Area School District
3618.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3618,Somerset County Technology Center,Somerset,Karen N. Remick,814-443-3651,KRemick@sctc.net,righttoknow@sctc.net,http://www.sctc.net,"281 Technology Drive , Somerset, PA 15501",Local,Career and Technical Center,Somerset,Somerset Township,
3619.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3619,Turkeyfoot Valley Area School District,Somerset,Patricia R. Younkin,814-395-3621,pyounkin@turkeyfoot.k12.pa.us,,http://www.turkeyfoot.k12.pa.us/,"172 Turkeyfoot Road , Confluence, PA 15424",Local,School District,Somerset,Lower Turkeyfoot Twp,Turkeyfoot Valley Area School District
3620.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3620,Windber Area School District,Somerset,Martha Dranzik,814-467-4567,mdranzik@windberschools.org,,http://www.windberschools.org,"2301 Graham Avenue , Windber, PA 15963",Local,School District,Somerset,Windber Boro,Windber Area School District
3621.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3621,Sullivan County School District,Sullivan,Douglas Lindner,570-946-8200,rtklrequests@sulcosd.k12.pa.us,,http://www.sulcosd.k12.pa.us,"777 South Street , PO Box 240 , Laporte, PA 18626",Local,School District,Sullivan,Laporte Boro,Sullivan County
3622.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3622,Blue Ridge School District,Susquehanna,Matthew Button,570-465-3141,buttonma@brsd.org,detwilerl@brsd.org,http://www.brsd.org,"5150 School Road , New Milford, PA 18834",Local,School District,Susquehanna,New Milford Twp,Blue Ridge SD
3623.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3623,Elk Lake School District,Susquehanna,Jeannie L. Rogers,570-278-1106,jeannie.rogers@elklakeschool.org,,http://www.elklakeschool.org,"2380 Elk Lake School Road , Springville, PA 18816",Local,School District,Susquehanna,,Elk Lake School District
3624.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=3624,Forest City Regional School District,Susquehanna,Kathleen Seifried,570-785-2406,KSEIFRIED@FCRSD.ORG,,http://www.fcrsd.org,"100 Susquehanna Street , Forest City, PA 18421",Local,School District,Susquehanna,,
